Code,Name,Street_Add,Town,Type,ZipCode,Waste,Lat,Long,X_Coord,Y_Coord,Status,Score
R401,C1 Buffet,73 Winthrop Ave Ste F,Lawrence,R,01843,16.5,42.69003,-71.149505,228722.892,937774.8093,M,100
F105,Cabot Creamery,50 Derby St,Hingham,F,02043,42.18055117,-70.90396693,249239.8098,881295.3853,M,100
F106,Cabot's Candies of Cape Cod Inc,276 Commercial St,Provincetown,F,02657,42.05123665,-70.18687788,308698.0704,867596.8698,M,100
R3185,Cabot's Ice Cream,743 Washington St,Newton,R,02460,67.5,42.3523032,-71.2037038,224411.664,900243.0392,T,63
R2552,Cactus Club,939 Boylston St Ste 2,Boston,R,02115,45,42.3479332,-71.0851947,234177.8515,899798.3407,M,100
R514,Cafe Abbondanza,655 Washington St,Norwood,R,02062,18,42.19345,-71.201215,224678.5212,882599.28,M,100
R3736,Cafe Asiana,25 PEARL ST,BRAINTREE,R,02184,150,42.20226591,-71.00445018,240924.7226,883654.1492,M,100
R515,Cafe Assisi,667 South St Ste 5,Wrentham,R,02093,18,42.0505128,-71.3460636,212743.2415,866691.2569,M,100
R1019,Cafe De Paris,19 Arlington St,Boston,R,02116,22.5,42.3523496,-71.0709239,235351.2156,900294.7093,M,100
R3051,Cafe De Paris,93 Willard St,Quincy,R,02169,60,42.25194368,-71.03691526,238213.6812,889156.8993,M,100
R3799,Cafe Escadrille,26 Cambridge St,Burlington,R,01803,225,42.4826952,-71.18816094,225639.2732,914731.2266,M,100
R516,Cafe Fleuri,250 Franklin St FL 2,Boston,R,02110,18,42.35653421,-71.05395806,236746.5735,900766.6856,M,100
R2098,Cafe Funchal,123 Church St,New Bedford,R,02746,37.5,41.6654455,-70.93569155,246997.506,824066.271,M,100
R55,Cafe Heaven,199 Commercial St Unit 10,Provincetown,R,02657,15,42.0488474,-70.1890575,308521.7381,867328.7499,M,100
R2901,Cafe Lucia,80 Church St,Lenox,R,01240,52.5,42.35808876,-73.28272098,53146.52835,902377.984,M,100
R3052,Cafe Luigi,152 Great Rd Ste 2,Bedford,R,01730,60,42.49047758,-71.27566752,218442.2661,915573.0779,M,100
R56,Cafe Mangal,555 Washington St Ste B-1,Wellesley,R,02482,15,42.29672607,-71.29241897,217117.5165,894048.1883,M,100
R1020,Cafe Martin,24 Bridge St,Shelburne Falls,R,01370,22.5,42.60363218,-72.73993758,98251.50903,928857.8338,M,100
R2553,Cafe Meridian,271 Meridian St,Boston,R,02128,45,42.37639062,-71.03912888,237956.3272,902978.738,M,100
R2099,Cafe On The Common,12 S Main St,Mansfield,R,02048,37.5,42.02426328,-71.21621248,223502.3122,863803.3064,M,100
R1563,Cafe Santorini,35 Carriage Ln,Westfield,R,01085,30,42.11777737,-72.78920447,93393.34338,874956.5821,M,100
R57,Cafe Strega,16 MAIN STREET,PLYMOUTH,R,02360,15,41.95613611,-70.66418853,269292.2157,856536.8296,M,100
R58,Cafe Sushi,1105 MASSACHUSETTS AVE,CAMBRIDGE,R,02138,15,42.37057747,-71.11359076,231826.7826,902302.5782,M,100
R1432,Caffe Bella,19 Warren St,Randolph,R,02368,27,42.16553592,-71.04405043,237676.1969,879556.2591,M,100
R1021,Caffe Belle Vita,30 Charles St,Boston,R,02114,22.5,42.35686785,-71.06982495,235439.2253,900797.0311,T,100
R1349,Caffe Italia of Marblehead,10 School St,Marblehead,R,01945,24,42.50161727,-70.85603815,252930.0129,916986.0326,M,100
R402,Caffe Paradiso,1 ELLIOT PL,CHESTNUT HILL,R,02464,16.5,42.3264665,-71.1462994,229153.0533,897391.2403,M,72
F107,Cains Foods Ltd,114 E Main St,Ayer,F,01432,42.55443247,-71.575241,193820.7336,922655.7409,M,100
F108,Cains Pickels Inc,15 Jewett Ave,Deerfield,F,01373,42.47544779,-72.60589279,109065.8775,914468.8203,M,100
R2554,Calamari's Seafood Grills,1068 Riverdale St,West Springfield,R,01089,45,42.13310954,-72.62585311,106922.8,876468.1767,M,100
G98,Calareso Fruit Stand,122 Main St,Reading,G,01867,60,42.50781554,-71.10413037,232535.2364,917550.2371,M,100
IH613,CALDWELL HOME - EXTENDED CARE,10 PROSPECT STREET,FITCHBURG,IH,01420,9.198,42.58728239,-71.80582388,174896.9447,926347.0782,M,100
R2100,Calico & Cr?me,53 Williamsville Rd,Hubbardston,R,01452,37.5,42.47259243,-72.05038895,154740.229,913708.1673,T,100
F109,California Olive Oil Corp,134 Canal St,Salem,F,01970,42.5095932,-70.89604921,249635.1149,917847.9251,M,100
R3486,California Pizza Kitchen,800 Boylston St Ste 155,Boston,R,02199,90,42.3488644,-71.0818288,234454.6752,899903.1281,M,100
R3487,California Pizza Kitchen,250 Granite St Ste 198,Braintree,R,02184,90,42.22054,-71.02812,238958.7543,885672.7993,M,100
R3488,California Pizza Kitchen,100 Cambridgeside Pl Ofc,Cambridge,R,02141,90,42.36700443,-71.07602436,234922.9053,901920.3989,M,100
R3489,California Pizza Kitchen,183 Linden St,Wellesley,R,02482,90,42.29989567,-71.29242339,217116.295,894400.2508,M,100
R3569,California Pizza Kitchen,137 Stuart Street,Boston,R,02116,90,42.35101,-71.06597702,235759.5388,900147.9753,M,100
R3653,California Pizza Kitchen,1245 Worcester St # 1092,Natick,R,01760,112.5,42.29923994,-71.38514711,209470.6126,894312.9638,M,100
R2555,Calitri's Restaurant,126 Newbury St,Danvers,R,01923,45,42.56892483,-70.97393575,243193.5234,924396.0612,M,100
IH159,CALVIN COOLIDGE N&R CTR-NORTHA,548 ELM STREET,NORTHAMPTON,IH,01060,41.0625,42.32791322,-72.65759873,104592.1126,898138.9173,M,100
F110,Camaras Bakery,109 George St,Fall River,F,02720,41.72044915,-71.15187711,228968.0431,830079.0499,M,100
R888,Cambridge 1,27 Church St,Cambridge,R,02138,21,42.37441,-71.12013109,231286.1929,902725.8603,M,100
F111,"Cambridge Brands Manufacturing, Inc.",810 Main St,Cambridge,F,02139,42.3632724,-71.0975261,233153.7748,901497.281,M,100
F112,Cambridge Brewing Co Inc,1 Kendall Sq Ste B1102,Cambridge,F,02139,42.3653827,-71.09098166,233691.7449,901734.2488,M,100
IC68,Cambridge College,1000 Massachusetts Avenue,Cambridge,IC,02138,84.672,42.3694405,-71.1114874,232000.6006,902177.0752,M,100
R3490,Cambridge Common,1667 Massachusetts Ave,Cambridge,R,02138,90,42.3821992,-71.1196712,231320.2112,903591.2232,M,100
W59,Cambridge Farms,24 Norfolk Ave Ste C,South Easton,W,02375,42.32855955,-71.07433479,235083.3849,897650.8236,T,66
IH46,CAMBRIDGE HLTH ALLIANCE/CAMBRI,1493 CAMBRIDGE STREET,CAMBRIDGE,IH,02139,117.96435,42.37422032,-71.10448951,232574.5297,902710.6463,M,100
IH119,CAMBRIDGE HLTH ALLIANCE/SOMERV,230 HIGHLAND AVENUE,SOMERVILLE,IH,02143,77.3946,42.3905296,-71.1087216,232217.6638,904520.6114,M,100
IH58,CAMBRIDGE HLTH ALLIANCE/WHIDDE,"103 GARLAND ST 3RD FL, LEVEL C",EVERETT,IH,02149,101.1123,42.40949409,-71.03917028,237933.0513,906655.7205,M,100
F113,Cambridge Packing Co Inc,43 Food Mart Rd,Boston,F,02118,42.33582729,-71.06244518,236059.1781,898463.044,M,100
W60,"Cambridge Packing Co, Inc.",41 Food Mart Rd,Boston,W,02118,42.33576863,-71.06243274,236060.2371,898456.5333,M,66
IH160,CAMBRIDGE REHABILITATION & NUR,8 DANA STREET,CAMBRIDGE,IH,02138,27.2655,42.3699751,-71.1101674,232109.0528,902236.9523,M,100
R3278,Camerons On The Green,436 Oak St,East Bridgewater,R,02333,75,42.05998922,-70.91390826,248510.5566,867898.976,M,100
R3053,Cameron's Restaurant,206 Main St 208,Gloucester,R,01930,60,42.61357318,-70.66020786,268903.2519,929561.7545,M,100
R1022,Camille Ice Cream and Candy Shoppe,453 High St,Medford,R,02155,22.5,42.4210772,-71.1316248,230317.184,907905.3467,M,100
R1564,Campania,504 Main St,Waltham,R,02452,30,42.37706855,-71.23084895,222166.5191,902986.4705,M,100
R3054,Campari's,15 Whelan Rd,Harwich,R,02645,60,41.72029467,-70.02485676,322744.3114,831064.1989,M,100
IH161,"CAMPION HEALTH CENTER, INC.",319 CONCORD ROAD,WESTON,IH,02193,22.995,42.3810839,-71.32069287,214766.3041,903413.0318,M,100
W75,"Canadian Fish Exporters, Inc.",600 Pleasant St Ste 2,Watertown,W,02472,42.58049023,-72.21804998,141054.2544,925795.6949,T,66
R517,Canestaro's,16 Peterborough St,Boston,R,02215,18,42.34415622,-71.09571615,233312.9323,899374.6499,M,100
R3279,Canoe Club Restaurant The,98 Hilldale Rd,Ashland,R,01721,75,42.26993619,-71.45767654,203491.5507,891052.5405,M,100
C29,Canyon Ranch Management,165 Kemble St,Lenox,C,01240,0,42.34479312,-73.28208906,53167.72288,900900.3848,M,100
F114,Cape Ann Seafoods Inc,417 Main St,Gloucester,F,01930,42.61702843,-70.65239929,269540.0941,929951.8971,M,100
IH38,CAPE COD & ISLANDS MENTAL HLTH,830 COUNTY ROAD,BOURNE,IH,02559,0,41.68954553,-70.60114539,274830.589,826981.828,M,100
R2556,Cape Cod Bagel Co,419 Palmer Ave Ste 6,Falmouth,R,02540,45,41.56433432,-70.61874,273509.5527,813060.3701,M,100
R3186,Cape Cod Caf?,979 Main St,Brockton,R,02301,67.5,42.0660356,-71.01634289,240028.3801,868517.3751,M,100
F115,Cape Cod Coffee,348 Main St,Mashpee,F,02649,41.64951732,-70.47805395,285130.8849,822651.6902,M,100
W61,"Cape Cod Distributors, Inc.",17 Kendrick Rd,Wareham,W,02571,41.71496362,-70.00980612,324006.8682,830493.9504,T,66
W62,Cape Cod Division,8 Haywood St,Wareham,W,02571,41.7534478,-70.7105664,265655.7655,833988.8564,M,100
F116,Cape Cod Foods Inc,15 Fruean Way,Yarmouth,F,02664,41.68427043,-70.214203,307050.7077,826808.5312,M,100
IH9,CAPE COD HOSPITAL,27 PARK STREET PO BOX 640,BARNSTABLE,IH,02601,157.2858,41.65427611,-70.27295793,302207.258,823405.4211,M,100
F117,Cape Cod Potato Chips,100 Breeds Hill Rd,Barnstable,F,02601,41.68102257,-70.29305572,300491.2785,826351.9055,M,100
W63,Cape Cod Sauce Company,62 Monument Rd,Orleans,W,02653,41.77720615,-69.97676988,326632.2491,837454.557,T,66
F118,Cape Cod Seafood Pdts Not Inc,300 Herman Melville Blvd,New Bedford,F,02740,41.64590624,-70.92397146,247988.2359,821902.6656,M,100
R518,Cape Cod Super Buffet,228 Route 28,West Yarmouth,R,02673,18,41.65516163,-70.25564312,303647.9696,823524.657,M,100
F119,Cape Cod Winery,681 Sandwich Rd,East Falmouth,F,02536,41.59957024,-70.57038614,277500.1415,817016.5238,M,100
C30,Cape Codder Resort and Spa,141 Falmouth Rd,Hyannis,C,02601,0,41.66432949,-70.29267512,300549.2076,824498.4778,M,100
IH162,CAPE HERITAGE A RADIUS HEALTHC,37 ROUTE 6A,SANDWICH,IH,02563,40.4055,41.7655463,-70.51375014,282008.4242,835502.9036,M,100
W64,Cape Quality Bluefin Inc,398 Monomoscoy Rd,Mashpee,W,02649,41.56379937,-70.50977299,282599.2469,813100.6736,M,66
W65,Cape Quality Seafood Market,657 Dartmouth St,Dartmouth,W,02748,41.6048681,-70.940903,246607.5867,817335.368,M,66
IH163,CAPE REGENCY RADIUS HEALTHCARE,120 SOUTH MAIN STREET,BARNSTABLE,IH,02632,39.42,41.65576746,-70.27504945,302030.6767,823568.5406,M,82
F120,"Cape Seafoods, Inc.",3 State Pier Unit A,Gloucester,F,01930,42.61529044,-70.65049718,269698.0677,929760.3957,M,81
W66,"Cape Tip Seafoods, Inc.",45a Court St,Provincetown,W,02657,42.41703331,-71.1549122,228402.4649,907448.147,T,66
IH614,CAPE WINDS REST HOME OF HYANNI,349 SEA STREET,BARNSTABLE,IH,02601,12.1545,41.63955576,-70.29040248,300777.4855,821749.8761,M,100
IH615,CAPE WINDS REST HOME OF SANDWI,125 OLD MAIN ROAD,SANDWICH,IH,02563,6.57,41.75754418,-70.49616995,283480.6412,834631.2394,M,81
R1908,Capellini's,896 Main St,Tewksbury,R,01876,31.5,42.61366556,-71.23794051,221501.7348,929265.8465,M,100
R2557,Capellini's Italian Restaurant,126 Merrimack St Ste 10,Methuen,R,01844,45,42.73109365,-71.13686797,229739.0638,942340.7607,M,100
R2902,Capeway Manor,56 Martin St,Abington,R,02351,52.5,42.09115715,-70.96996572,243849.2562,871330.4074,M,100
R2024,Capital Grille,250 Boylston St,Chestnut Hill,R,02467,36,42.31955165,-71.17807374,226537.0295,896612.8002,M,100
R2484,Capital Grille,10 Wayside Rd,Burlington,R,01803,43.5,42.48552503,-71.19067085,225431.7707,915044.8108,M,100
R3280,Capital Grille,359 Newbury St,Boston,R,02115,75,42.34810472,-71.08797861,233948.381,899816.2809,M,100
G99,Capitol Food Corp.,500 Geneva Ave,Dorchester,G,02122,172.5,42.29882262,-71.06371629,235975.4506,894352.2396,M,100
R519,Cap'n Frosty's,219 Main St,Dennis,R,02638,18,41.72423526,-70.19522876,308562.4125,831270.8047,M,100
R3392,Cap'n Tobey's Chowder House,20 Straight Wharf,Nantucket,R,02554,76.5,41.28388981,-70.09688425,317548.8782,782498.958,M,96
F121,Capone Foods,14 Bow St,Somerville,F,02143,42.38068734,-71.09697252,233190.2358,903431.8759,M,100
R2558,Capone's Restaurant,147 Summit St Ste 20,Peabody,R,01960,45,42.51812758,-70.95186829,245041.6514,918764.932,M,100
R2559,Caprice Restaurants,275 Tremont St,Boston,R,02116,45,42.34989683,-71.0651618,235827.3349,900024.6717,M,100
W67,Capt Joe & Sons,95 E Main St,Gloucester,W,01930,42.1284508,-71.0384166,238164.0202,875439.696,T,66
W68,Captain Carlos Seafood,29 Harbor Loop,Gloucester,W,01930,42.611872,-70.65921911,268986.2369,929373.5888,M,66
F122,Captain Dustys Ice Cream Fact,5 1/2 Judson St,Beverly,F,01915,42.55125642,-70.87944861,250965.7255,922485.6088,M,100
F123,Captain Jacks Best Coffee,38a Fleet St,Boston,F,02109,42.36435345,-71.0522192,236885.2664,901635.9607,M,100
R1023,Captain Kidd,77 Water St,Woods Hole,R,02543,22.5,41.52454746,-70.6708479,269206.1141,808597.962,M,100
R1565,Captain Linnell House,137 Skaket Beach Rd,Orleans,R,02653,30,41.79211148,-70.01237052,323644.0569,839057.575,M,100
W69,Captain Marden's,279 Linden St,Wellesley,W,02482,41.92694939,-71.29835573,216725.0565,852975.3511,T,66
R3281,Captain Nemo,431 Gooseberry Rd,West Springfield,R,01089,75,42.11733495,-72.66134897,103964.589,874755.5703,M,100
R3282,Captain Parkers Pub,668 ROUTE 28,WEST YARMOUTH,R,02673,75,41.64892,-70.22525681,306189.1528,822868.8664,M,34
R1909,Captain Scotts Seafood Rest,71 Tupper Rd,Sandwich,R,02563,31.5,41.76634701,-70.50085679,283079.4385,835604.3088,M,100
W70,"Cara Donna Provision Co, Inc.",200 Commerce Dr,Braintree,W,02184,42.18928892,-70.97563,243313.6542,882227.0113,T,66
F124,Carando Gourmet Frozen Foods Corp.,175 Main St,Agawam,F,01001,42.08557664,-72.62039587,107304.5915,871183.1363,M,100
R3491,Carbone's Italian Restaurant,280 Cedar St,Hopkinton,R,01748,90,42.26456301,-71.52472584,197960.0241,890455.1451,M,100
IH164,CARDIGAN NURSING & REHABILITAT,59 COUNTRY WAY,SCITUATE,IH,02066,21.3525,42.18145579,-70.74807874,262116.9449,881497.6195,M,100
R3576,Cardoos Gourmet Caterers,135 Westboro Rd,North Grafton,R,01536,96,42.24574442,-71.68620338,184632.9598,888381.3602,M,100
G100,Cardullos Gourmet Shop,6 Brattle St,Cambridge,G,02138,15,42.3733318,-71.1199301,231303.2798,902606.1719,M,100
F125,Cargill,35 Nemco Way,Ayer,F,01432,42.56594282,-71.53077048,197473.3946,923932.0692,M,100
R889,Carleen's Coffee Shop,207 S Broadway,Lawrence,R,01843,21,42.693862,-71.16187314,227707.6472,938196.3993,M,100
IH165,CARLETON-WILLARD VILLAGE RET &,100 OLD BILLERICA ROAD,BEDFORD,IH,01730,58.8015,42.50047631,-71.25688456,219983.2346,916687.9684,M,100
IH166,CARLYLE HOUSE,342 WINTER STREET,FRAMINGHAM,IH,01702,18.0675,42.287394,-71.44282833,204715.1811,892992.3784,M,100
R1566,Carmelina's At The Common,96 Russell St,Hadley,R,01035,30,42.34154777,-72.59740832,109572.1371,899587.6894,M,100
R2560,Carmens Mexican & Amercn Rest,78 Clapp St,Abington,R,02351,45,42.0909202,-70.9641671,244329.1299,871307.0871,M,100
R1567,Carmine's Pizza,595 Main St,Chatham,R,02633,30,41.6817982,-69.9591785,328285.9469,826885.7977,M,100
IH18,"CARNEY HOSPITAL, A CARITAS FML",2100 DORCHESTER AVENUE,BOSTON,IH,02124,99.23985,42.27867338,-71.06630752,235773.1619,892113.1005,M,100
F126,Carolyn's Handmade,40 Beharrell St Ste 2,Concord,F,01742,42.45718443,-71.39483736,208649.9378,911855.9616,M,100
R3166,Carrabba Italian Grill,955 Riverdale St,West Springfield,R,01089,63,42.13001379,-72.62624919,106885.5171,876124.7879,M,100
R3492,Carrabba's,1 Newbury St Ofc,Peabody,R,01960,90,42.52011128,-70.99856006,241203.5978,918961.6742,M,100
R3493,Carrabba's,386 Middlesex Rd,Tyngsboro,R,01879,90,42.69147746,-71.4340633,205403.37,937878.678,M,100
R2101,Carriage House Restaurant,660 Spring St,Winchendon,R,01475,37.5,42.66634307,-72.01096153,158111.3254,935209.9669,M,100
W71,Carriagetown Chocolates,86 Main St,Amesbury,W,01913,42.13265239,-71.03997051,238033.0259,875905.674,T,66
G101,Carrolls Super Mkt,33 E Main St,Monatogue,G,01349,13.5,42.53522326,-72.53341838,115105.3659,921033.5031,M,70
F127,Carvel Ice Cream,25 Riverside Ave,Medford,F,02155,42.4180228,-71.1089245,232186.9553,907574.3897,M,100
F128,Carvel Production Facility,50 Dangelo Dr,Marlborough,F,01752,42.31586822,-71.58132836,193295.5348,896156.7787,M,100
W72,Casa De Carnes,125 Howard St,Framingham,W,01702,42.27782844,-72.40919654,125004.9414,892328.0051,T,66
R1568,Casa De Lucca,146 Rantoul St Ste 148,Beverly,R,01915,30,42.546882,-70.88429013,250571.6067,921996.8199,M,100
R2102,Casa De Nana,995 Boston Rd,Springfield,R,01119,37.5,42.13853625,-72.51128111,116401.4424,876952.2277,M,100
R59,Casa De Oro,28 Reeves St,Sudbury,R,01776,15,42.38806408,-71.43854546,205060.3502,904174.6746,M,100
R1910,Casa Romero,30 Gloucester St,Boston,R,02115,31.5,42.349548,-71.0843143,234249.5173,899978.0579,M,100
R2413,Casa Vecchia Restaurant,52 Baremeadow St,Methuen,R,01844,42,42.7330437,-71.15011334,228653.4386,942552.853,M,100
R3283,Casablanca Restaurant,40 Brattle St Ste 4,Cambridge,R,02138,75,42.373807,-71.12135838,231185.4107,902658.4321,M,100
R60,Casey's Crossing,81 Railroad St,Holliston,R,01746,15,42.19976752,-71.42544372,206157.4677,883260.4542,M,100
1024,Cast Iron Kitchen,177 Main Street,Maynard,R,01940,22.5,42.43048759,-71.45994326,203296.1786,908885.9463,M,100
R1569,Castaways,986 Main St,South Harwich,R,02661,30,41.67691934,-70.04435359,321204.3822,826219.4298,M,100
R3494,Castaways Bar and Grille,425 Bedford St,Bridgewater,R,02324,90,41.97655077,-70.97517063,243496.9877,858598.5993,M,100
R3055,Castle Restaurant,1230 Main St,Leicester,R,01524,60,42.24474549,-71.91582632,165682.1458,888337.2837,M,100
F129,Catamount Dairy Holdings,90 Everett Ave,Chelsea,F,02150,42.3943761,-71.03929402,237931.9359,904976.4155,M,100
C31,Catamount Ski Area,23 Rte Nickson Rd,South Egremont,C,01258,0,42.19836561,-73.36121332,46294.55213,884779.0905,M,36
F130,Catania-Spagna Corporation,1 Nemco Way,Ayer,F,01432,42.5658315,-71.5332286,197271.5504,923919.7789,M,100
R61,Catch Restaurant,34 Church St,Winchester,R,01890,15,42.45137417,-71.13910777,229687.1023,911268.0344,M,100
R2903,Catered Affair,70 Ledgewood Pl,Rockland,R,02370,52.5,42.16119205,-70.90724243,248984.1596,879143.2824,M,100
R3284,Caterer,31 Ashby State Rd,Fitchburg,R,01420,75,42.60326505,-71.80106022,175294.2268,928121.0864,M,100
R1570,Catering By David,30 Commerce Way Ste 2,Woburn,R,01801,30,42.50864823,-71.1319223,230250.723,917632.5033,M,100
R3728,Catering By Domenic & Anthony,163 Morse St,Norwood,R,02062,144,42.1706626,-71.19847437,224913.8335,880069.0304,M,100
R520,Catering By Motti,29 Brookdale Rd,Natick,R,01760,18,42.28760153,-71.39671343,208518.4351,893019.0071,M,100
R1025,Catering To You,175 Ward St APT 13,Revere,R,02151,22.5,42.4254557,-71.00831427,240462.7068,908442.86,M,100
R1026,Catering With Distinction,27 Drydock Ave,Boston,R,02210,22.5,42.3446989,-71.03140426,238611.842,899462.0432,M,100
F131,Cathay Food Corp.,960 Msschusetts Ave Ste 2,Boston,F,02118,42.3295683,-71.0692217,235504.237,897764.986,M,100
R3708,Cathay Pacific Restaurant,111 Hancock St,Quincy,R,02171,121.5,42.2807188,-71.03472671,238376.8433,892354.0193,M,100
R1027,Cathay Pearl Restaurant,2416 GRAND ARMY OF THE REPUBLIC  HWY,SWANSEA,R,02777,22.5,41.77047251,-71.26642463,219421.1167,835602.5162,M,100
IH167,CATHOLIC MEMORIAL HOME,2446 HIGHLAND AVENUE,FALL RIVER,IH,02720,98.55,41.73461505,-71.12727072,231008.7048,831661.0626,M,100
W73,Cattlemans Beef Company LLC,217 California St,Newton,W,02458,41.68763038,-71.12287288,231397.6472,826444.2395,T,66
R62,Cauldron The,6 Raceway Dr,Nantucket,R,02554,15,41.26226974,-70.11907109,315729.1699,780067.6032,M,100
R1941,Cavalier Restaurant,366 Chicopee St,Chicopee,R,01013,33,42.1709831,-72.6236769,107158.1194,880672.1442,M,100
R3187,Cedar Crest Restaurant,187 Broadway,Lawrence,R,01840,67.5,42.7071729,-71.1700556,227031.4225,939672.4329,M,100
IH168,CEDAR GLEN CARE & REHABILITATI,44 SUMMER STREET,DANVERS,IH,01923,32.85,42.5770379,-70.9488077,245250.8589,925310.2938,M,100
IH169,CEDAR HILL HEALTH CARE CENTER,49 THOMAS PATTEN DRIVE,RANDOLPH,IH,02368,55.188,42.15990215,-71.05977492,236380.0863,878923.685,M,100
R63,Cedar Street Restaurant,12 Cedar St,Sturbridge,R,01566,15,42.11341976,-72.09730736,150602.7044,873839.8676,M,100
F132,Cedar's Mediterranean Foods,38 Shelley Rd,Haverhill,F,01835,42.75823727,-71.1201291,231096.4727,945362.0547,M,100
W74,"Cedars Mediterranean Foods, Inc.",50 Foundation Ave,Haverhill,W,01835,42.76439501,-71.11916498,231172.3415,946046.4591,M,66
R521,Center Street Cafe,669 Centre St Ste A,Jamaica Plain,R,02130,18,42.3124661,-71.1141288,231811.6674,895847.6462,M,100
F133,Central Bakery,732 Cambridge St,Cambridge,F,02141,42.3721882,-71.0889444,233855.914,902490.9808,M,100
F134,Central Bakery Institute,732 Cambridge St,Cambridge,F,02141,42.3721882,-71.0889444,233855.914,902490.9808,M,100
